spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,average_song
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,29,0,0,CA,2024-07-06,88,False,159636,Scared To Start,2024-01-12,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75e-06,0.403,0.443,148.035,4,Higher
6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,Tommy Richman,30,0,-6,CA,2024-07-06,86,True,130944,DEVIL IS A LIE,2024-06-14,0.904,0.452,9,-7.272,1,0.132,0.174,0.0,0.115,0.613,90.026,4,Higher
4pkb8SbRGeHAvdb87v9rpf,Miles On It,"Marshmello, Kane Brown",31,0,-8,CA,2024-07-06,85,False,168355,Miles On It,2024-05-03,0.634,0.761,5,-4.752,1,0.0472,0.00537,0.0,0.549,0.785,129.963,4,Higher
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,32,0,0,CA,2024-07-06,86,False,228013,Something in the Orange,2022-04-22,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,Lower
7z3PblAN3dH1JMewiRydkZ,GIRLS,The Kid LAROI,33,0,-8,CA,2024-07-06,79,True,152979,GIRLS,2024-06-28,0.731,0.734,7,-3.145,0,0.0515,0.0382,1.67e-06,0.353,0.797,101.008,4,Lower
4KWeGKChLKcnZsj3sIOSkW,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",34,0,16,CA,2024-07-06,76,True,284892,Tobey (feat. Big Sean and BabyTron),2024-07-02,0.649,0.663,10,-9.059,0,0.229,0.263,0.0,0.144,0.208,139.023,4,Higher
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,35,0,-2,CA,2024-07-06,91,False,148317,Belong Together,2024-02-16,0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,4,About_Average
6iXgIXqpqn13pbw0ZUhf0E,Purple Gas,"Zach Bryan, Noeline Hofmann",36,0,14,CA,2024-07-06,63,True,180152,The Great American Bar Scene,2024-07-04,0.52,0.308,0,-8.924,1,0.0434,0.856,0.0,0.0945,0.493,143.928,4,Lower
1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),"Zach Bryan, John Mayer",37,0,13,CA,2024-07-06,63,False,212466,The Great American Bar Scene,2024-07-04,0.562,0.564,9,-6.946,1,0.0361,0.705,0.0,0.0932,0.314,82.685,4,Higher
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,38,0,-4,CA,2024-07-06,89,False,161831,Fireworks & Rollerblades,2024-04-05,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4,Higher
2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,39,0,2,CA,2024-07-06,85,True,171692,Heading South,2019-09-30,0.68,0.246,4,-14.112,1,0.058,0.783,0.0,0.106,0.388,110.23,4,Lower
7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),"Morgan Wallen, ERNEST",40,0,-14,CA,2024-07-06,86,False,181621,One Thing At A Time,2023-03-03,0.621,0.779,8,-3.777,1,0.0361,0.216,8.62e-06,0.165,0.399,172.037,4,Higher
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,41,0,-10,CA,2024-07-06,88,False,184841,The Rise and Fall of a Midwest Princess,2023-09-22,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4,Higher
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,42,0,-14,CA,2024-07-06,95,False,142514,i like the way you kiss me,2024-03-19,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4,Higher
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar",43,0,-7,CA,2024-07-06,91,True,267706,WE DON'T TRUST YOU,2024-03-22,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4,Higher
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,44,0,-7,CA,2024-07-06,85,False,265493,Gettin' Old,2023-03-24,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,4,About_Average
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,"David Guetta, OneRepublic",45,0,-10,CA,2024-07-06,90,False,149667,I Don't Wanna Wait,2024-04-05,0.681,0.714,1,-4.617,0,0.0309,0.0375,0.0,0.232,0.554,129.976,4,Lower
4jIy1KWDGEptJGq94tqB5Y,The Way Back,Zach Bryan,46,0,4,CA,2024-07-06,64,True,185520,The Great American Bar Scene,2024-07-04,0.543,0.492,0,-8.313,1,0.0574,0.673,0.000163,0.112,0.178,79.886,4,Lower
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,47,0,-4,CA,2024-07-06,94,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4,Higher
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,48,0,-18,CA,2024-07-06,92,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4,About_Average
5hrGuVnNc8tkRgkW38J5Vv,Boons,Zach Bryan,49,0,1,CA,2024-07-06,64,False,185173,The Great American Bar Scene,2024-07-04,0.495,0.33,0,-10.171,1,0.0328,0.73,4.49e-05,0.142,0.234,83.211,4,Lower
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",50,0,-11,CA,2024-07-06,96,True,222000,Gata Only,2024-02-02,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4,Lower
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,1,0,0,CA,2024-07-05,86,True,171291,"Where I've Been, Isn't Where I'm Going",2024-05-31,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,4,About_Average
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",2,0,0,CA,2024-07-05,95,True,178205,I Had Some Help,2024-05-10,0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,4,About_Average
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,3,0,0,CA,2024-07-05,98,True,186365,Please Please Please,2024-06-06,0.669,0.586,9,-6.073,1,0.054,0.274,0.0,0.104,0.579,107.071,4,About_Average
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,4,0,0,CA,2024-07-05,100,True,175459,Espresso,2024-04-12,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54e-05,0.185,0.69,103.969,4,About_Average
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,5,0,0,CA,2024-07-05,96,True,274192,Not Like Us,2024-05-04,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4,Higher
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,6,0,0,CA,2024-07-05,98,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,About_Average
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,7,1,2,CA,2024-07-05,91,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3,Lower
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,8,-1,0,CA,2024-07-05,94,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4,Lower
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,9,0,-2,CA,2024-07-05,94,False,155151,MILLION DOLLAR BABY,2024-04-26,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4,Higher
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,10,0,0,CA,2024-07-05,94,True,227239,Houdini,2024-05-31,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88e-06,0.0582,0.889,127.003,4,Higher
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,11,0,1,CA,2024-07-05,89,False,251424,Unreal Unearth: Unheard,2024-03-22,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4,Higher
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,12,0,1,CA,2024-07-05,91,True,171782,What Happens Now?,2024-02-16,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4,About_Average
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,13,0,1,CA,2024-07-05,89,False,194920,Pink Skies,2024-05-24,0.525,0.488,0,-6.909,1,0.038,0.191,5.14e-05,0.135,0.253,84.999,4,About_Average
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",14,4,5,CA,2024-07-05,88,False,227195,Zach Bryan,2023-08-25,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,4,Lower
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,15,2,0,CA,2024-07-05,90,False,182346,Stick Season,2022-10-14,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,4,Higher
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,16,-2,0,CA,2024-07-05,93,False,172533,Stargazing,2024-05-10,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4,Lower
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,17,-1,0,CA,2024-07-05,91,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3,Lower
5iJKGpnFfvbjZJeAtwXfCj,28,Zach Bryan,18,32,32,CA,2024-07-05,0,False,233333,The Great American Bar Scene,2024-07-04,0.492,0.519,7,-6.886,1,0.0288,0.227,8.47e-05,0.0693,0.435,80.868,3,Lower
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,19,3,3,CA,2024-07-05,83,True,163854,One Thing At A Time,2023-03-03,0.492,0.673,6,-5.431,1,0.0347,0.413,0.0,0.137,0.488,203.812,4,Higher
629DixmZGHc7ILtEntuiWE,LUNCH,Billie Eilish,20,-1,-2,CA,2024-07-05,95,False,179586,HIT ME HARD AND SOFT,2024-05-17,0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4,Higher
3c9EsIo34kil8Oj1reaozB,American Nights,Zach Bryan,21,29,29,CA,2024-07-05,0,False,218933,The Great American Bar Scene,2024-07-04,0.57,0.678,6,-5.629,1,0.0598,0.0309,9.92e-06,0.104,0.358,137.581,4,About_Average
22DH8NChecsgPxDjA4pqer,Tough,"Quavo, Lana Del Rey",22,28,28,CA,2024-07-05,69,False,188828,Tough,2024-07-03,0.582,0.557,8,-7.981,0,0.101,0.452,1.87e-05,0.121,0.211,84.989,4,Lower
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",23,0,-2,CA,2024-07-05,92,False,228965,THE TORTURED POETS DEPARTMENT,2024-04-18,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,4,Higher
5ZLL6wYXeqg0k35ZkDRfhZ,Pour Me A Drink (Feat. Blake Shelton),"Post Malone, Blake Shelton",24,-4,-13,CA,2024-07-05,85,False,195122,Pour Me A Drink,2024-06-21,0.577,0.904,11,-3.817,1,0.033,0.0018,0.0,0.308,0.861,119.033,4,Higher
2OcpUR9GG6jOv6OXhFrUda,The Great American Bar Scene,Zach Bryan,25,25,25,CA,2024-07-05,0,False,216720,The Great American Bar Scene,2024-07-04,0.392,0.405,11,-9.279,1,0.0388,0.51,0.0988,0.369,0.279,141.192,3,Lower
41XsipI31N1fLKLVvWNuQC,Mechanical Bull,Zach Bryan,26,24,24,CA,2024-07-05,0,False,208946,The Great American Bar Scene,2024-07-04,0.423,0.404,0,-9.563,1,0.0388,0.393,0.00895,0.107,0.257,145.902,4,About_Average
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",27,-2,-7,CA,2024-07-05,91,True,140733,BAND4BAND (feat. Lil Baby),2024-05-23,0.882,0.764,11,-5.241,1,0.204,0.359,0.0,0.119,0.886,140.113,4,Higher
3XbIhTYl6a0uXPyO43eiXa,Oak Island,Zach Bryan,28,22,22,CA,2024-07-05,0,False,239410,The Great American Bar Scene,2024-07-04,0.351,0.628,10,-6.498,0,0.0584,0.0994,0.00656,0.145,0.387,170.264,4,Lower
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,29,0,-4,CA,2024-07-05,88,False,159636,Scared To Start,2024-01-12,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75e-06,0.403,0.443,148.035,4,Higher
6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,Tommy Richman,30,-6,-6,CA,2024-07-05,85,True,130944,DEVIL IS A LIE,2024-06-14,0.904,0.452,9,-7.272,1,0.132,0.174,0.0,0.115,0.613,90.026,4,Higher
4pkb8SbRGeHAvdb87v9rpf,Miles On It,"Marshmello, Kane Brown",31,-5,-8,CA,2024-07-05,85,False,168355,Miles On It,2024-05-03,0.634,0.761,5,-4.752,1,0.0472,0.00537,0.0,0.549,0.785,129.963,4,Higher
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,32,-4,0,CA,2024-07-05,86,False,228013,Something in the Orange,2022-04-22,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,Lower
7z3PblAN3dH1JMewiRydkZ,GIRLS,The Kid LAROI,33,-12,17,CA,2024-07-05,79,True,152979,GIRLS,2024-06-28,0.731,0.734,7,-3.145,0,0.0515,0.0382,1.67e-06,0.353,0.797,101.008,4,Lower
4KWeGKChLKcnZsj3sIOSkW,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",34,-19,16,CA,2024-07-05,73,True,284892,Tobey (feat. Big Sean and BabyTron),2024-07-02,0.649,0.663,10,-9.059,0,0.229,0.263,0.0,0.144,0.208,139.023,4,Higher
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,35,-8,-8,CA,2024-07-05,91,False,148317,Belong Together,2024-02-16,0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,4,About_Average
6iXgIXqpqn13pbw0ZUhf0E,Purple Gas,"Zach Bryan, Noeline Hofmann",36,14,14,CA,2024-07-05,0,True,180152,The Great American Bar Scene,2024-07-04,0.52,0.308,0,-8.924,1,0.0434,0.856,0.0,0.0945,0.493,143.928,4,Lower
1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),"Zach Bryan, John Mayer",37,13,13,CA,2024-07-05,0,False,212466,The Great American Bar Scene,2024-07-04,0.562,0.564,9,-6.946,1,0.0361,0.705,0.0,0.0932,0.314,82.685,4,Higher
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,38,-8,-12,CA,2024-07-05,89,False,161831,Fireworks & Rollerblades,2024-04-05,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4,Higher
2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,39,-6,6,CA,2024-07-05,85,True,171692,Heading South,2019-09-30,0.68,0.246,4,-14.112,1,0.058,0.783,0.0,0.106,0.388,110.23,4,Lower
7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),"Morgan Wallen, ERNEST",40,-8,-11,CA,2024-07-05,86,False,181621,One Thing At A Time,2023-03-03,0.621,0.779,8,-3.777,1,0.0361,0.216,8.62e-06,0.165,0.399,172.037,4,Higher
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,41,-10,-13,CA,2024-07-05,88,False,184841,The Rise and Fall of a Midwest Princess,2023-09-22,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4,Higher
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,42,-6,-11,CA,2024-07-05,95,False,142514,i like the way you kiss me,2024-03-19,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4,Higher
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar",43,-8,-13,CA,2024-07-05,91,True,267706,WE DON'T TRUST YOU,2024-03-22,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4,Higher
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,44,-1,0,CA,2024-07-05,85,False,265493,Gettin' Old,2023-03-24,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,4,About_Average
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,"David Guetta, OneRepublic",45,-8,-9,CA,2024-07-05,90,False,149667,I Don't Wanna Wait,2024-04-05,0.681,0.714,1,-4.617,0,0.0309,0.0375,0.0,0.232,0.554,129.976,4,Lower
4jIy1KWDGEptJGq94tqB5Y,The Way Back,Zach Bryan,46,4,4,CA,2024-07-05,0,True,185520,The Great American Bar Scene,2024-07-04,0.543,0.492,0,-8.313,1,0.0574,0.673,0.000163,0.112,0.178,79.886,4,Lower
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,47,-9,-13,CA,2024-07-05,94,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4,Higher
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,48,-8,-15,CA,2024-07-05,92,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4,About_Average
5hrGuVnNc8tkRgkW38J5Vv,Boons,Zach Bryan,49,1,1,CA,2024-07-05,0,False,185173,The Great American Bar Scene,2024-07-04,0.495,0.33,0,-10.171,1,0.0328,0.73,4.49e-05,0.142,0.234,83.211,4,Lower
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",50,-9,-11,CA,2024-07-05,96,True,222000,Gata Only,2024-02-02,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4,Lower
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,1,0,0,CA,2024-07-04,86,True,171291,"Where I've Been, Isn't Where I'm Going",2024-05-31,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,4,About_Average
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",2,0,1,CA,2024-07-04,96,True,178205,I Had Some Help,2024-05-10,0.638,0.855,7,-4.86,1,0.0264,0.00757,0.0,0.245,0.731,127.986,4,About_Average
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,3,0,-1,CA,2024-07-04,98,True,186365,Please Please Please,2024-06-06,0.669,0.586,9,-6.073,1,0.054,0.274,0.0,0.104,0.579,107.071,4,About_Average
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,4,0,0,CA,2024-07-04,100,True,175459,Espresso,2024-04-12,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54e-05,0.185,0.69,103.969,4,About_Average
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,5,0,0,CA,2024-07-04,96,True,274192,Not Like Us,2024-05-04,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4,Higher
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,6,0,0,CA,2024-07-04,98,False,210373,HIT ME HARD AND SOFT,2024-05-17,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,About_Average
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,7,1,2,CA,2024-07-04,94,False,218423,"Good Luck, Babe!",2024-04-05,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4,Lower
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,8,1,0,CA,2024-07-04,91,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3,Lower
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,9,-2,-2,CA,2024-07-04,94,False,155151,MILLION DOLLAR BABY,2024-04-26,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4,Higher
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,10,0,0,CA,2024-07-04,94,True,227239,Houdini,2024-05-31,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88e-06,0.0582,0.889,127.003,4,Higher
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,11,0,1,CA,2024-07-04,89,False,251424,Unreal Unearth: Unheard,2024-03-22,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4,Higher
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,12,0,1,CA,2024-07-04,91,True,171782,What Happens Now?,2024-02-16,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4,About_Average
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,13,0,1,CA,2024-07-04,89,False,194920,Pink Skies,2024-05-24,0.525,0.488,0,-6.909,1,0.038,0.191,5.14e-05,0.135,0.253,84.999,4,About_Average
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,14,0,1,CA,2024-07-04,93,False,172533,Stargazing,2024-05-10,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4,Lower
4KWeGKChLKcnZsj3sIOSkW,Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",15,18,35,CA,2024-07-04,66,True,284892,Tobey (feat. Big Sean and BabyTron),2024-07-02,0.649,0.663,10,-9.059,0,0.229,0.263,0.0,0.144,0.208,139.023,4,Higher
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,16,0,1,CA,2024-07-04,91,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3,Lower
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,17,-2,-1,CA,2024-07-04,90,False,182346,Stick Season,2022-10-14,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,4,Higher
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",18,0,2,CA,2024-07-04,88,False,227195,Zach Bryan,2023-08-25,0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,4,Lower
629DixmZGHc7ILtEntuiWE,LUNCH,Billie Eilish,19,1,-1,CA,2024-07-04,95,False,179586,HIT ME HARD AND SOFT,2024-05-17,0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4,Higher
5ZLL6wYXeqg0k35ZkDRfhZ,Pour Me A Drink (Feat. Blake Shelton),"Post Malone, Blake Shelton",20,-3,-9,CA,2024-07-04,84,False,195122,Pour Me A Drink,2024-06-21,0.577,0.904,11,-3.817,1,0.033,0.0018,0.0,0.308,0.861,119.033,4,Higher
7z3PblAN3dH1JMewiRydkZ,GIRLS,The Kid LAROI,21,0,29,CA,2024-07-04,77,True,152979,GIRLS,2024-06-28,0.731,0.734,7,-3.145,0,0.0515,0.0382,1.67e-06,0.353,0.797,101.008,4,Lower
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,22,-3,-1,CA,2024-07-04,83,True,163854,One Thing At A Time,2023-03-03,0.492,0.673,6,-5.431,1,0.0347,0.413,0.0,0.137,0.488,203.812,4,Higher
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",23,-1,-1,CA,2024-07-04,92,False,228965,THE TORTURED POETS DEPARTMENT,2024-04-18,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,4,Higher
6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,Tommy Richman,24,1,-1,CA,2024-07-04,85,True,130944,DEVIL IS A LIE,2024-06-14,0.904,0.452,9,-7.272,1,0.132,0.174,0.0,0.115,0.613,90.026,4,Higher
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",25,-1,-6,CA,2024-07-04,91,True,140733,BAND4BAND (feat. Lil Baby),2024-05-23,0.882,0.764,11,-5.241,1,0.204,0.359,0.0,0.119,0.886,140.113,4,Higher
4pkb8SbRGeHAvdb87v9rpf,Miles On It,"Marshmello, Kane Brown",26,-3,0,CA,2024-07-04,84,False,168355,Miles On It,2024-05-03,0.634,0.761,5,-4.752,1,0.0472,0.00537,0.0,0.549,0.785,129.963,4,Higher
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,27,-1,-2,CA,2024-07-04,91,False,148317,Belong Together,2024-02-16,0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,4,About_Average
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,28,2,5,CA,2024-07-04,86,False,228013,Something in the Orange,2022-04-22,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,Lower
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,29,-2,-5,CA,2024-07-04,88,False,159636,Scared To Start,2024-01-12,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75e-06,0.403,0.443,148.035,4,Higher
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,30,1,-3,CA,2024-07-04,89,False,161831,Fireworks & Rollerblades,2024-04-05,0.432,0.583,8,-4.682,1,0.0687,0.174,0.0,0.0933,0.544,181.489,4,Higher
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,31,-2,-1,CA,2024-07-04,87,False,184841,The Rise and Fall of a Midwest Princess,2023-09-22,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4,Higher
7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),"Morgan Wallen, ERNEST",32,-4,0,CA,2024-07-04,86,False,181621,One Thing At A Time,2023-03-03,0.621,0.779,8,-3.777,1,0.0361,0.216,8.62e-06,0.165,0.399,172.037,4,Higher
